,resent,pslave1860,cottonsuit,coarea00,rugged,latitude,longitude,water1860,state.abb,sample.size
2189,2.976683733,0.583321055,0.588897619,0.143814838,18.76621056,34.33231906,-79.95774981,1,SC,26.03819444
2190,5,0.469608306,0.607740625,0.103183156,NA,34.39151326,-79.3789808,1,SC,3.079511326
2191,4.350424948,0.770755797,0.469321429,0.144248504,9.837878227,33.07958402,-80.40550193,1,SC,85.72252521
2192,NA,0.603204051,0.630975,0.127706371,30.28894806,33.77229498,-81.96659547,0,SC,8.86975242
2193,NA,0.702546244,0.639016667,0.18027021,26.31694412,34.39508774,-81.12126239,0,SC,2.574752072
2194,3.479100011,0.559386268,0.548263793,0.203170951,10.31638527,34.02442096,-79.70287905,1,SC,43.89606747
2195,4.363857569,0.849988266,0.456132813,0.219299728,6.920084953,33.43380365,-79.33223345,1,SC,10.89869085
2196,3.947805882,0.321989768,0.336594444,0.202981824,139.4471741,34.89435554,-82.37058053,0,SC,156.8238768
2197,4.430673665,0.623069093,0.460194737,0.11723692,18.9817276,34.15384348,-82.12595065,0,SC,18.9405593
2198,5,0.81217387,0.491461905,0.140378578,10.39973259,32.77618587,-81.14090558,1,SC,4.058852566
2199,4.105817702,0.296282341,0.469405952,0.289431807,9.827774048,33.92148634,-78.99656253,1,SC,145.36134
2200,5,0.81217387,0.479330435,0.167242918,NA,32.43618588,-81.03136713,1,SC,2.456957646
2201,4.537829637,0.599189974,0.679996429,0.187827129,28.95588303,34.33875229,-80.59029596,1,SC,23.80528007
2202,3.873040115,0.485507514,0.641571429,0.141453603,24.40316582,34.68668929,-80.70540227,0,SC,25.60643174
2203,4.382503441,0.553273535,0.50452963,0.184021048,27.38502312,34.48365152,-82.0059012,0,SC,18.21004413
2204,4.91696447,0.675767902,0.611023333,0.104115564,NA,34.16329317,-80.25453173,0,SC,18.38586653
2205,4.304826655,0.398100006,0.65035,0.191315767,32.90858459,33.90225823,-81.27218081,1,SC,97.12312677
2206,3.5,0.620334329,0.598059375,0.09939298,NA,33.89960901,-82.30991118,0,SC,0.671508308
2207,3.73064075,0.469608306,0.565588889,0.124984505,11.51896286,34.08005489,-79.36252346,1,SC,4.837740386
2208,3.210472551,0.554367058,0.597591667,0.123535326,17.92802429,34.60196093,-79.67860343,1,SC,8.386284295
2209,3.576608161,0.655922218,0.637390909,0.164150125,20.74813652,34.2897933,-81.60013386,0,SC,6.634214051
2210,4.271954905,0.213605581,0.264904167,0.171642599,132.1604614,34.75368209,-83.06594421,0,SC,28.79379852
2211,4.635582951,0.638508263,0.519142683,0.283314131,23.05042839,33.43902203,-80.80031902,1,SC,17.11110991
2212,4.503030574,0.213605581,0.332951316,0.130848213,116.2904892,34.75140131,-82.79104225,0,SC,39.84204362
2213,3.786653244,0.594863305,0.706201613,0.195115092,32.77754593,34.02174604,-80.90298968,1,SC,124.4196478
2214,NA,0.603204051,0.60315,0.116737654,19.61246872,34.00612556,-81.72691219,0,SC,1.005976861
2215,3.793054626,0.306103496,0.443718333,0.209292147,37.52627945,34.93131639,-81.99065252,0,SC,76.52920691
2216,4.816592251,0.696695534,0.558478261,0.17221594,17.63839722,33.91620062,-80.38229171,1,SC,32.24559826
2217,NA,0.550089127,0.6129525,0.131440354,26.34666634,34.68923109,-81.61939586,0,SC,1.359066856
2218,4.5,0.662341016,0.515001515,0.235778578,6.61647892,33.61989121,-79.72774757,1,SC,3.844866611
2219,3.513699779,0.4643289,0.596981481,0.177892983,26.59333038,34.97474689,-81.18437747,0,SC,91.76949356
2274,4.182590505,0.082484437,0.172528571,0.089366511,179.2991333,36.11841414,-84.19846823,1,TN,42.52986456
2275,4.69385163,0.312453669,0.428688889,0.122203968,36.18545532,35.51382632,-86.45890639,0,TN,20.78771843
2276,4.572672529,0.063098192,0.258108333,0.113059857,23.68954277,36.06988549,-88.06829541,1,TN,19.48080633
2277,3,0.15451895,0.183745833,0.104793687,132.0272675,35.59642729,-85.20514817,0,TN,1.943680096
2278,4.283626085,0.102712886,0.2368225,0.146111889,313.9647217,35.6872251,-83.92553792,1,TN,37.15342252
2279,4.44388396,0.100247842,0.292641667,0.084902838,29.78129578,35.15407767,-84.85960315,1,TN,41.30695536
2280,4.174446843,0.052674713,0.175264706,0.129656996,140.5999908,36.40350131,-84.14938839,0,TN,13.37067433
2281,2,0.102429278,0.270535,0.068647938,56.49345016,35.80864719,-86.06174618,0,TN,5.575656922
2282,4.885436958,0.233067615,0.412381579,0.155222647,19.44528389,35.97312118,-88.4502532,0,TN,20.23375187
2283,4.354424636,0.052498596,0.099426923,0.09030883,241.1647644,36.29272157,-82.1274517,0,TN,29.04266753
2284,3.790430411,0.259300083,0.350795455,0.079758848,31.49442482,36.26113322,-87.08681937,1,TN,25.06035406
2285,4.961632893,0.229138402,0.365725,0.07422332,18.09445381,35.42110303,-88.6128477,0,TN,5.266006817
2286,4.435062784,0.07705071,0.205180556,0.114980255,95.70644379,36.48586832,-83.66039897,0,TN,18.45630346
2287,5,0.097323944,0.166594444,0.067588978,41.75328064,36.55113932,-85.54381047,0,TN,2.612648595
2288,4.762456897,0.081571868,0.265528125,0.114649722,230.0124207,35.92542444,-83.12108495,0,TN,9.741721535
2289,4.677979404,0.157807823,0.307378125,0.111781183,37.43196487,35.49054665,-86.0747499,0,TN,13.1750361
2290,NA,0.429576145,0.6106,0.068607904,11.40114498,35.8134446,-89.13942533,1,TN,3.928988725
2291,4.683649465,0.034971098,0.173157143,0.177181133,62.22762299,35.9504121,-84.99836024,0,TN,29.85509647
2292,4.036157635,0.314313038,0.424594737,0.136483565,38.68146896,36.16937225,-86.78473691,1,TN,232.7689027
2293,5,0.124920331,0.260125,0.088861024,21.8861866,35.60304667,-88.10878495,1,TN,9.171052132
2294,5,0.096945049,0.237845833,0.085154139,49.14467621,35.97985452,-85.83274641,0,TN,1.479101825
2295,3.639979713,0.220496894,0.358396053,0.12745156,31.10840225,36.22029699,-87.25097782,1,TN,24.95529607
2296,3.732569707,0.250664389,0.602013889,0.13633101,14.66996002,36.05905314,-89.41376006,1,TN,15.09589565
2297,4.517098936,0.636042258,0.587071667,0.181038756,20.16843987,35.19712296,-89.41439459,0,TN,15.82722715
2298,4.804357234,0.037000396,0.259852778,0.129805133,76.78806305,36.38047359,-84.93248116,0,TN,7.489848592
2299,4.487146587,0.256426921,0.246920455,0.147423302,100.8684006,35.15499707,-86.09222363,0,TN,7.788776577
2300,4.5,0.281994765,0.555976087,0.156254269,16.34368324,35.9965681,-88.93266193,0,TN,13.93210255
2301,3.358935777,0.414583811,0.308582609,0.156656194,38.39566422,35.20214633,-87.03478496,0,TN,11.26840612
2302,3.149040477,0.097153804,0.23012,0.078580469,78.77907562,36.2762736,-83.50961494,0,TN,10.51412796
2303,4.24284661,0.06824879,0.423979167,0.161946531,158.3509827,36.17535793,-82.84583609,0,TN,17.97780261
2304,NA,0.086000647,0.2439875,0.09275094,97.16165924,35.38843609,-85.72261342,0,TN,3.970478467
2305,3.88132309,0.121651418,0.35737,0.045645392,42.46938324,36.21712985,-83.2666596,0,TN,30.96514393
2306,3.986106753,0.106719781,0.256513636,0.14756957,134.3765717,35.18085908,-85.16474958,1,TN,104.2481098
2307,NA,0.035042735,0.181533333,0.05821964,80.61029816,36.52359428,-83.22190665,0,TN,1.170402169
2308,3.890889748,0.407226068,0.505829167,0.171894864,22.43576622,35.20683541,-88.99307945,0,TN,16.33797461
2309,5,0.144729802,0.33492381,0.152846614,37.04091263,35.19870811,-88.18447571,1,TN,2.075610009
2310,3.004348634,0.115843515,0.31825,0.130029234,80.27500153,36.441177,-82.94468218,0,TN,36.60713129
2311,3.148103312,0.573315308,0.620671053,0.137546987,11.58027458,35.5832004,-89.2838453,1,TN,3.995276954
2312,4.830577713,0.226554413,0.345047368,0.13556702,18.32609177,35.6542933,-88.38800409,0,TN,19.29406741
2313,4.444377517,0.289029426,0.338980952,0.154243023,20.60365105,36.33171247,-88.30134917,1,TN,19.31725085
2314,4.276831514,0.188251718,0.328866,0.158227517,34.94787979,35.80323438,-87.47331021,1,TN,14.9918864
2315,NA,0.223545619,0.33995,0.053785626,32.73278809,36.2859656,-87.71712894,1,TN,3.350779749
2316,4.861235561,0.16083993,0.334202632,0.1441991,39.89254379,36.04076534,-87.77564334,1,TN,7.472447843
2317,4,0.10336887,0.186404545,0.083071545,48.70388794,36.35926934,-85.67313445,0,TN,6.533969165
2318,5,0.130648881,0.369461538,0.08140751,54.34999847,36.05098209,-83.44631297,0,TN,8.427083612
2319,NA,0.046432842,NA,0.078955797,158.4394226,36.45480963,-81.85149254,0,TN,2.784366139
2320,3.560284769,0.103888134,0.3157,0.136106628,38.52380753,35.99322987,-83.93712183,1,TN,168.9492962
2321,NA,0.187173285,0.583235714,0.050430839,4.876667023,36.3351744,-89.493517,1,TN,1.005976861
2322,NA,0.37756317,0.513436111,0.13101499,21.84850121,35.76089998,-89.63127675,1,TN,6.748277899
2323,4.39762144,0.124463519,0.315771429,0.158407881,29.27662086,35.21732831,-87.39556823,0,TN,11.01969678
2324,5,0.110218652,0.296658333,0.072689056,26.89847374,35.52724868,-87.49305792,0,TN,6.079294783
2325,4.592359675,0.299938672,0.311960526,0.14620558,34.66556168,35.14052874,-86.58892557,0,TN,7.3287386
2326,4.391881921,0.123479436,0.290402778,0.063804844,27.40480423,35.66548087,-84.43366725,1,TN,33.71553409
2327,3.498052893,0.140833641,0.289079412,0.111093145,46.32069397,35.42475762,-84.61749632,1,TN,28.59193998
2328,4.61595288,0.128970948,0.34147,0.143688731,16.57216835,35.17463174,-88.5636652,0,TN,14.75561514
2329,3.141574684,0.127434842,0.279166667,0.080037608,30.93774605,36.53199996,-86.00724224,0,TN,14.76188206
2330,3.881505411,0.464917576,0.572140909,0.143902525,20.10330772,35.60813698,-88.83845112,1,TN,32.84719609
2331,4.601426266,0.109531502,0.171202941,0.131271079,149.9397888,35.12935773,-85.6220676,1,TN,19.73613691
2332,4.401320756,0.307017544,0.396461538,0.096737187,41.59421539,35.46883533,-86.76505192,0,TN,9.4809765
2333,4.85125309,0.450920057,0.386680435,0.158601252,34.64449692,35.61690279,-87.07701063,1,TN,28.56183069
2334,4.538738679,0.136704521,0.253966667,0.05579274,30.74234772,35.51275222,-84.81344307,1,TN,8.934514883
2335,3.722619952,0.126913619,0.21141,0.167854585,227.3383789,35.44274355,-84.25274906,0,TN,20.1598681
2336,4.14376525,0.457238574,0.399406522,0.141658588,24.71808815,36.4968907,-87.38287076,1,TN,47.95909402
2337,5,0.299938672,0.3126,0.033454592,35.35525894,35.28471012,-86.35868572,0,TN,1.183177686
2338,5,0.035788846,0.136988889,0.135475804,99.07264709,36.13501002,-84.6491329,0,TN,11.35600456
2339,4.770518531,0.192838308,0.592063636,0.144388326,17.9498558,36.3581854,-89.14880702,1,TN,4.753360648
2340,4.44831973,0.086017251,0.22465,0.113069591,94.78553772,36.34499882,-85.28810717,0,TN,18.48964991
2341,4.5,0.090698444,0.282935714,0.108991621,40.11911392,35.64258534,-87.85897079,1,TN,4.451718873
2342,4,0.070646519,0.18981,0.045489804,92.38744354,36.55842066,-85.07478341,0,TN,2.906441785
2343,4.986873046,0.04973642,0.2242,0.113311442,156.6477203,35.11988241,-84.52334023,1,TN,25.1712871
2344,4.258301096,0.079691517,0.20728125,0.104426212,107.8914108,36.14083458,-85.49532293,0,TN,31.58714018
2345,3.66770377,0.123221799,0.238804167,0.086630326,137.1083374,35.60870155,-84.92443857,1,TN,25.19126343
2346,3.545639037,0.128690275,0.230115385,0.102100416,51.1040802,35.84775925,-84.52331676,1,TN,32.90511678
2347,4.476281885,0.318440878,0.414347368,0.1242414,26.82637978,36.52541079,-86.87058288,0,TN,31.73034018
2348,4.205311988,0.465076295,0.481722917,0.161190653,39.50603104,35.84268912,-86.41671551,0,TN,113.3612112
2349,5,0.016766127,0.156110526,0.138760719,96.41161346,36.42849813,-84.50348427,0,TN,5.850805431
2350,4.810558141,0.094811321,0.230231818,0.068383749,146.3179016,35.37116549,-85.41061259,0,TN,8.235845264
2351,4.615053148,0.065405335,0.230409524,0.154389032,334.9722595,35.78466478,-83.52421598,0,TN,49.02714887
2352,3.957511223,0.352511852,0.54017931,0.200972816,16.03992462,35.18373204,-89.89569062,1,TN,172.1819507
2353,4.805105498,0.258482607,0.272811538,0.084477461,45.86293411,36.25052682,-85.9567089,1,TN,19.89129145
2354,NA,0.244037995,0.3557725,0.128501044,29.09301186,36.50119017,-87.83847229,1,TN,3.758517991
2355,4.403199361,0.079250295,0.3384,0.111990424,129.6788177,36.51290067,-82.30418527,0,TN,75.78621831
2356,4.276963055,0.349523377,0.385588636,0.14142302,45.12963104,36.46938243,-86.46033021,1,TN,66.34607137
2357,4.734182356,0.493974778,0.515721429,0.122278287,19.11214638,35.49640186,-89.76003846,1,TN,11.13005026
2358,NA,0.300686494,0.354833333,0.030360752,40.91288757,36.39202413,-86.15673901,1,TN,1.228680295
2359,4.281179082,0.062172837,0.018542857,0.048343186,207.6742096,36.11081434,-82.43228328,0,TN,11.34968832
2360,4.110855163,0.029753147,0.215075,0.064218268,52.7544899,36.28789297,-83.83746944,0,TN,11.09196766
2361,NA,0.092599768,0.314363636,0.070772525,101.9757843,35.69598759,-85.45266589,0,TN,1.992852259
2362,3.299917522,0.208127747,0.270586111,0.111914041,77.20649719,35.67866134,-85.77849244,0,TN,15.40690771
2363,3.930943337,0.06419853,0.382804545,0.085701088,86.54919434,36.29330388,-82.49744844,0,TN,39.50138635
2364,5,0.139221064,0.292643103,0.188666225,43.16094971,35.23989781,-87.78799345,1,TN,6.927888541
2365,4.337668404,0.231280193,0.518056522,0.151216439,15.39497185,36.29828435,-88.71783929,0,TN,15.46338916
2366,4.020207464,0.122055218,0.253963462,0.098136054,103.501442,35.85337403,-85.35690578,0,TN,24.61920025
2367,4.004377409,0.51903303,0.396304348,0.150921125,31.96827316,35.89373985,-86.89862439,0,TN,79.02398949
2368,4.072149417,0.305461798,0.4665325,0.151253684,42.59320068,36.15484202,-86.29759999,1,TN,36.23862135
2369,4.936350044,0.352760146,0.55661875,0.265931537,29.94888687,31.8133555,-95.65254458,1,TX,14.8900718
2370,3.09750688,NA,NA,0.372256971,43.41374969,32.3050574,-102.6377394,0,TX,4.874763179
2371,4.02722403,0.160618122,0.649269643,0.212047358,17.97360992,31.25473219,-94.61181417,0,TX,29.09334627
2372,3.174368647,0.14625,0.276613636,0.078187109,2.954163074,28.08604128,-96.97210783,1,TX,7.34195083
2373,1.5,NA,0.55551,0.232955043,25.28525925,33.61534817,-98.68768235,0,TX,1.695685835
2374,NA,NA,0.347087879,0.233609067,94.96893311,34.96494566,-101.3574186,0,TX,1.089621902
2375,5,0.067807351,0.452258889,0.296030776,35.47185898,28.89066701,-98.52792385,0,TX,2.761424595
2376,5,0.386034126,0.7322,0.15875292,24.56314278,29.88707619,-96.278002,0,TX,5.419075902
2377,4.451111626,0.030075188,0.155412963,0.19264549,96.22821045,29.74717995,-99.24630445,0,TX,13.82011736
2378,4.585053635,0.369825864,0.657210345,0.217177977,21.98019028,30.1035957,-97.31214391,0,TX,24.72300267
2379,2.5,NA,0.520404286,0.226719787,26.21761513,33.61648118,-99.21351573,0,TX,4.713835749
2380,5,0.086813187,0.666921429,0.20999856,33.4175415,28.41738635,-97.74116627,0,TX,7.555582453
2381,4.642232844,0.209418629,0.411357895,0.266212286,45.9709816,31.03767812,-97.4782718,0,TX,70.78173655
2382,4.222790914,0.096513076,0.342543478,0.302707654,82.24922943,29.44904884,-98.51988998,0,TX,317.0616738
2383,3.851447286,0.162600029,0.257825,0.173221285,61.81303787,30.26637279,-98.3998579,0,TX,5.429159825
2384,4,0.146134663,0.490222059,0.247564585,50.57585144,31.90039354,-97.63433484,0,TX,4.283431911
2385,4.613481833,0.524742676,0.6496875,0.232240323,15.36227608,33.44624681,-94.42393255,1,TX,23.4507887
2386,4.203638278,0.748937418,0.477025,0.356935759,6.584434032,29.18869321,-95.44583477,1,TX,103.4362998
2387,4.306178051,0.343346253,0.736694737,0.143817961,16.11320305,30.66105306,-96.30234173,0,TX,58.07507634
2388,4.5,0.006896552,0.028049099,1.496845046,268.2603455,29.81179491,-103.2518983,0,TX,1.403194714
2389,4.151653456,0,0.331446875,0.2359611,35.68531418,31.77426657,-98.99978896,0,TX,12.3339584
2390,5,0.352454689,0.666660417,0.164879414,25.74531746,30.49243543,-96.62097831,0,TX,9.629245079
2391,4.426294455,0.094491355,0.305527941,0.249188964,62.59831238,30.78828224,-98.18246388,0,TX,23.79214551
2392,4.222952826,0.3592948,0.5002125,0.132296907,20.95262909,29.83715988,-97.62002151,0,TX,13.9888925
2393,4.358669708,0.15669947,0.306724286,0.135999417,4.037261009,28.40742609,-96.59030658,1,TX,10.78968703
2394,4.718047335,NA,0.376044286,0.223476287,50.85229111,32.29764772,-99.37349822,0,TX,6.834999159
2395,4.279110851,0.001161248,0.454143433,0.227050088,4.66473484,26.18480711,-97.36080358,1,TX,28.13506472
2396,5,0.356411461,0.609885714,0.050831116,15.28110027,32.9732382,-94.97840013,0,TX,4.004193314
2397,5,NA,0.331023438,0.237450658,36.13334274,35.40350414,-101.3541926,0,TX,0.501374135
2398,3,0.413149447,0.652928333,0.240272613,17.91758728,33.07761244,-94.3435047,0,TX,5.663454679
2399,NA,0.340185676,0.418855769,0.1532089,4.793021202,29.73846737,-94.60849945,1,TX,4.9139187
2400,1,0.268308811,0.465931579,0.262130062,32.0648613,31.8369434,-95.16517357,0,TX,5.102659934
2401,NA,NA,0.528402,0.181505916,28.77104378,34.52915932,-100.2076217,0,TX,0.899737546
2402,NA,0,0.555397368,0.281170913,21.24531555,33.78525123,-98.20848391,0,TX,1.253293226
2403,5,NA,0.28616,0.229148829,70.39646912,31.88853892,-100.5298395,0,TX,2.981285035
2404,4.17119521,NA,0.407059804,0.316005943,58.15372086,31.77317522,-99.45361208,0,TX,2.775178057
2405,3.827977728,0.113018135,0.36112931,0.221822362,23.33096313,33.18778939,-96.57237548,0,TX,321.2757793
2406,5,NA,0.502956667,0.235040744,51.68029022,34.96486181,-100.270076,0,TX,0.31451273
2407,2.651592092,0.451363348,0.774838235,0.234919088,22.05478668,29.62083202,-96.52629351,0,TX,4.492963375
2408,4.352262745,0.047890819,0.262857895,0.138866046,59.84691238,29.80822799,-98.2781669,0,TX,51.64789655
2409,4.136618846,0.086036671,0.52273,0.234177482,48.49420547,31.94799545,-98.55825043,0,TX,4.820277056
2410,3,0.098138298,0.592601351,0.225741657,37.65226364,33.63878289,-97.21295572,0,TX,7.712443931
2411,3.367122863,0.114778695,0.493942857,0.259558833,44.93201065,31.3909191,-97.7992429,0,TX,19.71812879
2412,NA,NA,NA,0.193000156,46.27810669,31.42850807,-102.5155283,0,TX,0.654094661
2413,NA,NA,0.138540404,0.684870362,64.68946838,30.72302177,-101.4121506,0,TX,0.64983127
2414,5,NA,0.143012857,0.226873504,71.41207123,33.61461787,-101.2999717,0,TX,1.082051578
2415,5,NA,0.080118269,0.391115466,72.31652832,36.27787988,-102.602218,0,TX,4.417060944
2416,3.836070688,0.123946913,0.360596667,0.226471644,28.47359848,32.76662024,-96.77783596,0,TX,563.8898074
2417,4.130839723,NA,0.022459459,0.224812554,29.59610367,32.74252769,-101.9476701,0,TX,1.582919989
2418,4.727877437,NA,0.166475455,0.382968174,51.93917465,34.96603111,-102.6049162,0,TX,2.986356663
2419,4.286414215,0.049890678,0.540211429,0.239937634,28.89764023,33.20429582,-97.11708653,0,TX,295.6951987
2420,5,0.32165231,0.559259677,0.218533384,22.84596443,29.08208384,-97.35675827,0,TX,4.234241925
2421,2.5,NA,0.451351429,0.238532891,69.31949615,34.96543204,-100.8140125,0,TX,1.114574221
2422,NA,NA,0.547337121,0.42545492,41.03004837,27.68130858,-98.50891001,0,TX,2.033457584
2423,3.5,0,0.418951724,0.231167104,41.81393433,32.32709058,-98.832338,0,TX,4.768972879
2424,4.48267117,NA,NA,0.222568358,38.71951294,31.86920019,-102.5428099,0,TX,25.52825518
2425,4.04912988,0.210446054,0.370168421,0.236091996,35.37004852,32.34844629,-96.79454492,0,TX,62.40159037
2426,3.376289188,0.003663898,NA,0.250188963,181.9725952,31.76871115,-106.2348961,0,TX,79.71324051
2427,4.933574405,0.05237423,0.541816216,0.270044071,47.39304733,32.23626562,-98.21792521,0,TX,10.88660855
2428,3,0.474820144,0.575507143,0.189779169,21.43740082,31.25330442,-96.9358693,0,TX,7.427479937
2429,3.433546843,0.186720191,0.559086111,0.226244154,21.26280212,33.5939541,-96.106694,0,TX,24.37371306
2430,5,0.326266805,0.49229697,0.232133967,18.92120361,29.8767575,-96.91978722,0,TX,8.077313382
2431,NA,NA,0.539213889,0.224705501,43.61879349,32.74281865,-100.4021796,0,TX,0.69444724
2432,4,NA,0.263467857,0.251111195,43.53321838,34.07243557,-101.3032542,0,TX,0.258175909
2433,4.538085662,0.671821586,0.388066667,0.21356911,6.805486202,29.5273912,-95.7707981,0,TX,94.03076805
2434,2.5,0.252694859,0.680345833,0.073812551,17.16201591,33.17564253,-95.21840785,0,TX,4.603995947
2435,5,0.525069031,0.741433871,0.21980533,22.51596069,31.70486489,-96.14906359,0,TX,1.718453464
2436,NA,0.047619048,0.525414286,0.271679967,22.25609016,28.86782397,-99.10826211,0,TX,0.552578907
2437,4.355823352,0.184712602,0.6193675,0.114002769,4.177210808,29.42387792,-94.7966254,1,TX,95.37785397
2438,2.5,NA,NA,0.224396832,67.79792786,33.17987328,-101.2984386,0,TX,3.975632206
2439,3.489308085,0.012061404,0.314216667,0.257842827,66.93735504,30.31806527,-98.9464711,0,TX,17.0458288
2440,2.793827795,0.249113475,0.67823871,0.205422566,21.20504951,28.65709627,-97.42645373,0,TX,1.194466458
2441,4.737450005,0.393100881,0.433902632,0.2577063,19.9431839,29.45673732,-97.49255577,0,TX,3.148014297
2442,2.430879344,NA,0.378094286,0.238773833,60.5251236,35.40119301,-100.8125704,0,TX,4.127041788
2443,4.457423998,0.157869013,0.553848333,0.246376314,20.20262909,33.62680522,-96.67766838,0,TX,57.42293847
2444,3.936610348,0.373590848,0.594353571,0.068653997,16.02913475,32.48027691,-94.81724244,0,TX,31.26681967
2445,NA,0.530513243,0.777642593,0.195094896,17.33020401,30.54364146,-95.98557249,0,TX,5.871692997
2446,3.588960937,0.321087436,0.489997826,0.172247369,26.47785378,29.58317212,-97.94842516,0,TX,32.20404808
2447,4.567890245,NA,0.071890278,0.254146487,26.3640461,34.07050119,-101.8268866,0,TX,5.11461457
2448,NA,NA,0.530293333,0.229882908,45.58060455,34.53079878,-100.6811461,0,TX,1.851675681
2449,3.5,0.053169734,0.49425,0.206080614,46.96877289,31.70480824,-98.11072448,0,TX,2.025327189
2450,NA,NA,0.494256667,0.23904187,33.66740036,36.27742888,-101.3545747,0,TX,1.170407119
2451,3.5,NA,0.551766667,0.176643978,29.44217682,34.29016599,-99.74565087,0,TX,0.675240622
2452,4.304121741,0.141167775,0.445760606,0.218014362,9.62933445,30.33241942,-94.39022793,1,TX,21.65991786
2453,4.08130425,0.226350606,0.566633333,0.429215783,17.47838211,29.85750095,-95.39291322,1,TX,773.4191938
2454,4.435574801,0.585560963,0.639724138,0.227494649,18.01867294,32.54824561,-94.37125996,1,TX,9.669242449
2455,NA,NA,0.501113636,0.227927111,20.53741264,33.17823204,-99.73029103,0,TX,0.727968669
2456,3.736752991,0.374882408,0.27028913,0.16469442,71.33735657,30.05818857,-98.03113806,0,TX,52.52088944
2457,4,NA,0.3639625,0.235647502,45.44981384,35.83760118,-100.2704708,0,TX,0.245560115
2458,4.394345768,0.242872688,0.626124138,0.235099057,24.13836861,32.21205547,-95.85387157,0,TX,44.00299145
2459,3.198665644,0.000838926,0.534818,0.371055179,20.10631752,26.39672145,-98.1813424,1,TX,20.75597699
2460,4.547459958,0.177935943,0.412256757,0.243608284,26.6074276,31.99070956,-97.1324159,0,TX,11.4739111
2461,4.832746379,NA,NA,0.2285882,28.90766525,33.6076485,-102.343189,0,TX,2.534548595
2462,4.887986495,0.112166068,0.547368421,0.108477663,36.66234207,32.42993765,-97.83227725,0,TX,38.09989246
2463,2.487912408,0.127824403,0.734884783,0.198403365,16.45633507,33.14955313,-95.56389369,0,TX,17.42176409
2464,4.852879183,0.34983867,0.485803409,0.303473634,25.37565994,31.31775954,-95.4226608,1,TX,5.894578403
2465,4.028359826,NA,0.224818333,0.224236995,43.28045654,32.30618252,-101.4354908,0,TX,7.3860373
2466,4.601744301,0.087028658,0.647913889,0.220743996,18.12097168,33.12358537,-96.08543855,0,TX,43.78039918
2467,4.078783267,NA,0.386476471,0.231288472,58.77645111,35.84003104,-101.3546636,0,TX,9.114516515
2468,NA,0.049725697,0.545914286,0.230539665,33.00333405,33.23346413,-98.17248427,0,TX,1.272346386
2469,NA,0.45712098,0.485053333,0.205465331,11.09657764,28.95424914,-96.57772397,1,TX,2.621368123
2470,4.866425116,0.399058707,0.548769697,0.236609905,32.04015732,30.74398464,-94.02512537,1,TX,8.171817165
2471,4.124847708,0.006896552,0.048002469,0.552326282,217.2601776,30.71545029,-104.1400194,0,TX,3.391154757
2472,4.082624695,0.154887218,0.425881818,0.239451965,5.035192966,29.88315092,-94.16247922,1,TX,56.27805567
2473,NA,0.001944946,0.491931579,0.267688176,NA,27.04339424,-98.69730271,0,TX,0.65904367
2474,1.5,0.077203142,0.586525,0.205809118,NA,27.7313209,-98.08991135,0,TX,1.727759299
2475,4.381607085,0.135887495,0.512755556,0.182297951,32.32536697,32.37900825,-97.36635676,0,TX,55.7591717
2476,3.0763237,NA,0.4712525,0.233509982,28.43219185,32.73987452,-99.8787545,0,TX,9.011816872
2477,4.557020161,0.135416667,0.65912069,0.20072787,19.91646385,32.59955878,-96.28785057,0,TX,30.99945659
2478,4.431028765,0.076655188,0.2145375,0.160467057,68.24105835,29.94469538,-98.71157025,0,TX,17.30661967
2479,4.557027214,0.077287066,0.184968056,0.268432935,68.04219055,30.06152759,-99.35013048,0,TX,21.88786412
2480,NA,NA,0.164855208,0.304378523,56.47434235,30.48682276,-99.74879238,0,TX,0.769953886
2481,4.264994186,0.074328975,0.336683824,0.217624394,NA,27.43071461,-97.52761631,1,TX,4.152279092
2482,NA,NA,0.492310345,0.215232381,27.67580795,33.60611546,-99.74141404,0,TX,2.332977599
2483,4.349950079,0.279498816,0.716405,0.234600688,17.88993454,33.66684252,-95.57118434,0,TX,19.12996862
2484,NA,NA,NA,0.257433194,30.27951813,34.0686338,-102.3517253,0,TX,2.390230498
2485,3.299999343,0.148832685,0.4811,0.174954858,48.82022095,31.19619163,-98.241479,0,TX,9.377816254
2486,3.5,0.287132044,0.65305,0.233543856,25.59364128,29.38435951,-96.93017977,0,TX,3.653024536
2487,4,0.451374383,0.66658913,0.154059404,21.34413147,30.31067962,-96.96567528,0,TX,3.499065488
2488,5,0.386373691,0.736884211,0.265090037,28.09853745,31.29649455,-95.9956755,1,TX,6.207965311
2489,4.720995485,0.33835058,0.507420513,0.285249527,12.52227402,30.15165836,-94.8121823,1,TX,12.93119511
2490,3.635511876,0.23627948,0.625745455,0.2295313,17.22651482,31.54545486,-96.58053807,0,TX,15.93762313
2491,4.812992995,0.049046322,0.521397222,0.235695096,61.10419464,30.7056049,-98.68399909,0,TX,17.67456957
2492,4.296906041,NA,NA,0.226628863,27.49299622,33.61020057,-101.8205446,0,TX,99.24785423
2493,NA,NA,NA,0.223701462,30.34734154,33.17682831,-101.8161376,0,TX,2.042459586
2494,4.367227027,NA,0.237934211,0.263093373,51.30728531,31.19885351,-99.34747268,0,TX,3.490813928
2495,4.077602828,0.385916855,0.364297297,0.260824964,37.62450027,31.55239478,-97.20178555,0,TX,57.53030206
