female,educ,race,minority,hispanic,marstat,faminc,age,given
0,graduate,1,0,2,1,113.102,60,200
0,college,1,0,2,1,43.68,75,20
0,college,1,0,2,1,215.108,31,5000
1,highschool,1,0,2,6,31.471,56,100
1,graduate,2,1,2,1,12.094,51,12
1,college,1,0,2,5,42.53,39,100
0,graduate,7,1,2,1,112.149,64,250
1,college,1,0,2,5,106.38,68,150
1,college,1,0,2,1,116.257,47,50
1,graduate,1,0,2,3,97.414,66,50
0,college,1,0,2,1,174.334,68,250
1,graduate,1,0,2,1,22.922,67,15
0,highschool,1,0,2,1,77.568,64,200
1,college,1,0,2,1,18.554,74,150
1,highschool,1,0,2,1,66.241,58,300
1,highschool,1,0,2,2,38.325,75,50
1,college,1,0,2,1,85.168,79,10
0,college,1,0,2,1,438.62,63,250
0,college,2,1,2,1,45.247,68,50
1,graduate,1,0,2,3,63.564,74,200
0,highschool,1,0,2,1,36.759,68,300
1,graduate,1,0,2,1,96.83,76,250
0,graduate,3,1,2,1,103.745,76,500
0,college,7,1,2,1,84.947,75,300
1,college,1,0,2,1,118.543,84,400
1,highschool,1,0,2,4,79.91,64,500
0,college,1,0,2,1,45.608,84,25
1,college,1,0,2,1,52.442,56,50
0,highschool,1,0,2,1,73.022,65,65
0,graduate,1,0,2,1,108.102,37,10
0,college,1,0,2,3,66.391,78,150
1,graduate,1,0,2,3,62.995,79,100
1,college,1,0,1,1,83.122,79,50
0,graduate,1,0,2,1,128.132,45,200
0,college,1,0,2,1,109.581,77,50
1,college,2,1,2,3,94.16,65,50
1,graduate,2,1,2,1,84.359,66,165
1,college,1,0,2,6,56.286,77,50
1,college,1,0,2,1,110.808,60,100
1,graduate,1,0,2,1,136.177,36,50
1,graduate,1,0,2,5,14.179,61,100
1,college,1,0,2,1,183.443,44,50
0,college,1,0,2,3,41.981,55,150
0,college,7,1,2,1,173.879,55,100
0,highschool,1,0,2,3,45.291,84,58
1,highschool,1,0,2,1,37.144,61,20
1,college,1,0,2,4,23.295,76,200
0,college,4,1,2,1,76.733,51,50
1,graduate,1,0,2,1,100.327,70,500
1,college,1,0,2,3,53.926,64,500
0,college,1,0,2,4,51.278,88,250
0,graduate,1,0,2,1,136.631,82,50
0,college,1,0,2,1,74.432,78,300
1,college,1,0,2,3,56.249,85,10
1,college,1,0,2,1,150.556,78,200
1,college,1,0,2,1,101.634,56,250
1,college,1,0,2,1,102.485,49,300
0,college,1,0,2,1,133.132,77,150
1,college,1,0,2,1,76.179,44,20
1,college,1,0,2,1,51.542,46,100
0,graduate,1,0,2,3,75.285,48,75
1,college,1,0,2,3,37.67,70,200
1,college,1,0,2,1,203.863,57,150
1,college,1,0,2,1,137.826,62,150
1,college,1,0,2,2,15.44,74,250
0,graduate,1,0,2,1,97.607,74,100
0,college,1,0,2,1,108.198,80,300
1,graduate,1,0,2,3,51.191,66,200
1,college,1,0,2,1,213.957,63,50
1,college,1,0,2,1,98.321,53,250
0,graduate,1,0,2,1,73.321,81,300
0,college,1,0,2,6,57.952,86,50
1,college,1,0,2,1,43.274,75,100
1,college,1,0,2,3,44.744,64,10
0,college,6,1,1,1,41.106,65,200
0,graduate,1,0,2,6,84.522,48,25
0,college,1,0,2,1,40.323,60,1000
1,college,1,0,2,4,79.942,76,25
0,graduate,1,0,2,1,179.194,89,1400
1,college,1,0,2,3,77.102,50,25
0,college,1,0,2,1,101.196,47,150
0,college,1,0,2,6,120.25,70,200
1,college,1,0,2,3,31.11,76,200
0,college,1,0,2,2,20.063,48,20
0,highschool,1,0,2,1,96.399,73,600
0,college,1,0,2,1,53.438,73,90
1,college,1,0,2,1,50.43,35,204
1,college,1,0,2,1,46.622,66,50
1,graduate,1,0,2,1,52.996,58,20
1,highschool,1,0,2,1,40.368,77,50
1,college,5,1,2,1,49.715,53,25
0,college,1,0,2,1,53.619,54,150
1,graduate,1,0,2,1,171.52,46,10
1,college,1,0,2,3,36.139,63,100
1,college,1,0,2,5,19.806,57,50
0,graduate,1,0,2,3,33.971,64,175
0,college,1,0,2,1,76.036,70,300
0,college,1,0,2,1,460.363,63,250
1,college,1,0,2,3,19.473,57,80
1,graduate,6,1,2,5,77.165,51,100
1,highschool,1,0,2,4,24.545,73,100
1,college,1,0,2,5,58.84,48,100
1,college,1,0,2,1,104.058,59,159
0,college,1,0,2,5,116.096,34,300
1,college,1,0,2,3,36.6,44,30
1,college,1,0,2,1,62.454,68,90
1,college,1,0,2,1,79.816,82,150
1,college,1,0,2,5,12.098,27,20
0,highschool,1,0,2,5,41.306,39,300
1,graduate,1,0,1,4,15.108,85,300
0,graduate,1,0,2,4,75.372,84,80
1,graduate,2,1,2,3,43.42,76,40
0,highschool,1,0,2,1,222.438,59,20
1,graduate,1,0,2,4,123.559,73,200
1,college,1,0,2,1,61.516,84,250
1,college,1,0,2,3,32.429,66,1000
1,graduate,1,0,2,6,41.7,68,200
1,college,1,0,2,4,16.567,73,10
0,college,1,0,2,1,77.702,81,150
0,college,1,0,2,1,92.83,66,1000
0,graduate,1,0,2,1,213.358,59,50
1,highschool,1,0,2,1,145.761,54,17
1,college,1,0,2,1,69.533,74,300
1,college,1,0,2,1,36.546,74,25
1,graduate,1,0,2,5,23.482,34,80
1,college,3,1,2,4,17.081,84,100
1,college,1,0,2,3,14.271,78,20
0,college,1,0,2,1,118.008,70,50
1,college,1,0,2,1,115.423,54,300
1,college,1,0,2,4,29.044,59,100
1,college,1,0,2,1,50.514,74,350
1,college,1,0,2,1,73.904,56,200
1,college,1,0,2,4,22.91,70,200
0,college,1,0,2,5,21.076,56,48
0,college,1,0,2,5,161.404,59,500
1,college,1,0,2,1,59.659,66,100
0,college,1,0,2,4,62.095,67,200
1,college,1,0,2,1,62.424,76,50
0,college,1,0,2,5,17.613,67,500
1,college,1,0,2,1,67.954,56,100
1,highschool,1,0,2,4,32.129,83,100
0,highschool,1,0,2,1,49.017,76,100
0,graduate,1,0,2,6,31.736,60,150
1,graduate,7,1,2,5,125.136,54,2600
1,graduate,2,1,2,5,63.435,73,500
1,college,1,0,2,3,46.442,70,120
0,college,1,0,2,1,148.05,50,50
0,college,1,0,2,1,42.378,61,50
1,college,1,0,2,5,38.746,58,150
1,college,1,0,2,4,71.854,65,100
0,graduate,1,0,2,1,85.716,79,25
1,college,1,0,2,1,122.072,76,50
0,college,1,0,2,1,124.295,84,2000
0,graduate,1,0,2,1,107.277,49,80
0,college,1,0,2,6,75.077,68,500
1,college,1,0,1,1,55.647,79,1500
1,college,1,0,2,3,91.299,84,50
1,graduate,1,0,2,1,179.003,48,40
1,college,1,0,2,1,54.273,63,200
1,graduate,1,0,2,1,115.137,63,100
1,graduate,1,0,2,1,63.574,64,50
0,college,1,0,2,6,72.983,77,15
0,college,1,0,2,6,23.504,60,220
1,college,1,0,2,1,138.092,63,100
1,college,1,0,2,6,48.239,69,25
0,graduate,1,0,2,1,165.982,32,200
0,college,1,0,2,1,182.152,66,100
1,college,1,0,2,3,38.198,75,30
0,graduate,6,1,2,1,134.189,45,120
0,graduate,1,0,2,3,167.122,59,100
1,college,1,0,2,1,43.534,73,250
1,graduate,1,0,1,1,73.326,42,500
1,college,1,0,2,5,29.672,65,25
1,college,6,1,2,3,51.267,83,100
1,graduate,1,0,2,1,97.622,28,10
0,college,1,0,2,5,27.043,61,500
0,college,1,0,2,1,204.606,72,1500
1,college,1,0,2,1,69.696,64,100
1,highschool,1,0,2,1,13.511,57,100
0,college,1,0,2,1,84.703,69,250
1,college,1,0,2,4,92.329,78,100
1,graduate,1,0,2,2,98.336,74,50
0,college,1,0,2,1,79.828,79,400
0,college,1,0,2,1,133.726,67,100
1,graduate,1,0,2,5,51.873,62,75
1,college,1,0,2,4,35.845,76,25
0,graduate,1,0,2,1,178.627,52,250
1,college,1,0,2,1,333.812,53,50
0,college,1,0,2,5,47.391,50,5
0,college,1,0,2,1,117.963,49,100
1,graduate,3,1,2,1,133.724,79,100
1,graduate,1,0,2,1,199.762,53,100
1,college,1,0,2,1,61.007,55,10
1,college,1,0,2,1,71.894,42,200
0,college,1,0,2,1,71.192,57,50
1,college,1,0,2,4,12.43,75,60
0,college,1,0,2,5,31.642,78,100
1,graduate,1,0,2,4,42.584,72,400
1,college,1,0,2,1,42.902,70,250
1,college,1,0,2,1,58.39,75,25
1,graduate,2,1,2,3,22.128,65,30
1,college,1,0,2,4,31.625,76,60
0,graduate,1,0,2,1,79.286,76,400
0,highschool,1,0,2,1,154.305,42,25
1,college,1,0,2,1,115.654,79,60
0,college,1,0,2,3,199.195,57,100
0,graduate,1,0,2,1,147.403,54,500
0,college,1,0,2,1,171.741,80,500
1,college,1,0,2,3,46.138,69,25
1,college,1,0,2,3,150.654,60,250
1,college,1,0,2,3,44.773,62,200
1,graduate,1,0,2,1,118.597,66,300
0,college,1,0,2,1,72.437,58,100
0,college,1,0,2,5,50.866,28,100
0,college,1,0,2,1,32.939,66,150
0,highschool,1,0,2,3,41.579,69,20
0,college,1,0,2,1,97.702,65,250
0,college,1,0,2,3,57.948,49,25
1,college,1,0,2,1,87.804,50,50
1,college,1,0,2,1,78.385,52,200
1,college,1,0,2,1,38.243,78,50
1,graduate,1,0,2,5,70.693,63,500
1,graduate,1,0,2,1,162.101,38,150
1,graduate,1,0,2,1,199.834,67,100
0,graduate,1,0,2,5,71.489,33,50
0,college,2,1,2,1,147.46,56,100
1,college,1,0,2,1,110.298,34,25
1,graduate,1,0,2,6,89.244,44,500
0,college,1,0,2,1,348.946,64,100
1,college,1,0,2,1,86.104,70,175
0,college,1,0,2,1,95.906,81,400
1,college,1,0,2,3,55.359,69,100
1,graduate,1,0,2,1,117.848,34,100
1,college,1,0,2,3,10.541,65,10
1,college,1,0,2,4,63.358,51,200
1,highschool,1,0,2,1,212.442,54,50
0,highschool,1,0,2,1,156.831,67,300
1,graduate,1,0,2,3,62.482,64,200
1,college,1,0,2,1,172.337,72,200
1,graduate,1,0,2,3,57.716,72,400
0,college,1,0,2,1,120.855,43,600
1,highschool,1,0,2,3,25.385,70,500
1,college,1,0,2,3,30.156,69,100
1,graduate,1,0,2,1,97.32,44,150
1,college,1,0,2,1,115.277,45,200
1,graduate,1,0,2,1,116.326,68,50
1,college,1,0,2,4,16.49,84,150
1,college,2,1,2,1,76.598,58,250
1,college,1,0,2,4,43.661,80,60
0,college,1,0,2,6,60.183,78,200
0,college,1,0,2,1,116.316,74,300
1,graduate,1,0,2,4,53.714,80,30
1,graduate,1,0,2,3,12.371,78,300
0,college,1,0,2,5,26.55,42,250
1,college,1,0,2,3,13.025,53,50
1,college,1,0,2,4,38.011,84,300
0,college,1,0,2,1,77.263,46,300
1,highschool,1,0,2,3,19.799,71,35
0,college,1,0,2,1,120.335,70,500
1,graduate,1,0,2,1,42.375,53,550
1,graduate,1,0,2,4,64.467,71,10
0,college,1,0,2,1,127.311,59,150
1,college,1,0,2,3,12.671,75,50
0,college,1,0,2,1,77.967,35,100
0,college,1,0,2,1,76.762,72,500
0,graduate,1,0,2,3,59.585,49,100
0,college,1,0,2,5,16.649,38,250
0,college,1,0,2,1,65.62,79,150
1,college,1,0,2,4,35.574,61,4
1,graduate,1,0,2,5,102.192,51,50
0,graduate,1,0,2,5,171.148,44,200
1,college,1,0,2,3,55.112,43,150
1,college,1,0,2,5,55.187,60,150
0,college,1,0,2,4,80.348,82,50
0,college,1,0,2,1,126.597,79,150
0,graduate,1,0,2,3,91.367,79,1000
1,college,1,0,2,3,60.939,64,125
1,college,1,0,2,5,59.721,31,5
1,college,1,0,2,1,112.18,36,50
1,college,1,0,2,1,365.368,59,350
1,college,1,0,2,6,34.371,61,50
0,graduate,1,0,2,1,91.026,47,50
1,college,1,0,2,3,106.55,76,25
0,highschool,1,0,2,1,48.818,58,20
0,college,1,0,2,3,24.481,67,50
1,college,1,0,2,1,133.328,49,150
1,graduate,1,0,2,3,76.017,77,250
1,graduate,1,0,2,5,87.964,44,200
1,highschool,1,0,2,3,47.599,79,150
1,college,1,0,2,3,20.016,78,25
1,graduate,1,0,2,3,10.375,60,125
0,graduate,1,0,2,1,158.433,64,600
1,graduate,2,1,2,1,108.151,34,5
1,college,1,0,2,3,34.384,75,25
1,graduate,1,0,2,1,310.151,59,200
1,college,1,0,2,3,26.938,63,250
1,college,1,0,2,1,45.218,36,100
1,highschool,1,0,2,1,62.997,72,200
1,college,1,0,2,5,53.967,20,20
0,college,1,0,2,1,113.205,73,2500
1,college,1,0,2,6,60.738,80,150
1,college,1,0,2,3,56.511,59,5
0,college,1,0,2,3,71.257,41,2000
1,graduate,1,0,2,1,98.386,67,200
1,graduate,1,0,2,1,53.148,77,500
0,college,1,0,2,1,177.5,64,100
1,graduate,7,1,2,1,115.343,43,25
0,college,1,0,2,4,37.673,60,25
0,highschool,1,0,2,3,14.962,66,10
1,graduate,1,0,2,1,97.592,66,300
0,college,1,0,2,1,123.745,48,10
1,college,1,0,2,1,28.878,67,20
0,college,1,0,2,5,53.829,50,50
0,college,1,0,2,1,50.188,81,25
0,college,1,0,2,1,109.668,58,50
1,graduate,5,1,2,5,58.651,59,200
0,college,1,0,2,5,64.266,36,250
0,college,1,0,2,4,24.658,72,100
0,college,1,0,2,5,439.663,61,500
1,college,1,0,2,1,145.322,59,100
1,college,6,1,2,6,36.275,51,20
1,college,2,1,2,1,51.356,42,10
1,college,1,0,2,1,198.98,55,250
0,college,1,0,2,1,130.051,69,1000
1,graduate,1,0,2,1,181.878,67,150
1,college,1,0,2,1,168.093,77,200
1,graduate,6,1,2,1,318.48,58,250
1,college,1,0,2,1,46.763,67,25
0,college,1,0,2,1,22.511,46,50
0,college,1,0,2,1,70.7,63,40
1,college,1,0,2,1,41.755,69,5
0,graduate,1,0,2,3,19.606,52,60
1,graduate,1,0,2,5,34.357,76,200
0,college,1,0,2,3,35.134,73,50
1,graduate,1,0,2,4,45.211,68,150
1,highschool,1,0,2,6,29.014,63,50
1,graduate,1,0,2,1,146.16,65,75
1,college,1,0,2,4,100.642,80,50
0,graduate,1,0,2,1,216.498,64,20
0,college,1,0,2,1,21.64,45,25
1,graduate,1,0,2,6,148.449,70,5000
0,graduate,1,0,2,1,128.219,56,175
0,college,1,0,2,1,142.097,59,40
0,graduate,1,0,2,1,173.944,59,100
1,college,1,0,2,1,98.045,57,50
1,graduate,5,1,2,1,42.898,35,500
0,graduate,7,1,2,1,34.889,80,300
1,college,2,1,2,1,59.154,81,25
0,highschool,1,0,2,1,41.706,49,500
0,college,3,1,2,1,38.848,52,100
0,college,1,0,2,3,63.409,59,250
0,college,6,1,2,1,217.68,55,500
1,college,1,0,2,1,63.963,61,50
1,college,1,0,2,1,36.951,66,25
0,college,1,0,2,1,72.943,60,100
0,college,1,0,2,6,77.451,50,5000
1,college,1,0,2,4,111.981,71,50
1,graduate,1,0,2,1,93.755,53,100
1,college,1,0,2,1,32.498,58,25
1,graduate,1,0,2,1,92.042,63,200
1,college,5,1,2,1,49.955,47,150
0,college,1,0,1,5,33.09,39,7
0,college,1,0,2,1,114.539,28,50
1,highschool,1,0,2,1,126.893,55,250
0,college,1,0,2,3,172.011,67,50
1,college,1,0,2,1,99.272,77,100
0,college,1,0,2,5,68.42,46,10
0,college,1,0,2,1,33.914,70,100
1,college,1,0,2,1,77.807,52,20
0,college,1,0,2,5,169.72,56,1600
1,highschool,1,0,2,6,48.649,58,200
0,college,1,0,2,1,61.489,53,70
0,college,1,0,2,1,168.256,46,200
1,college,1,0,2,1,102.03,33,300
0,highschool,1,0,2,6,21.945,71,25
0,college,1,0,2,1,120.623,49,50
0,college,1,0,2,1,142.105,57,50
1,college,1,0,2,3,62.394,77,200
1,graduate,1,0,2,3,60.345,63,20
0,college,1,0,2,3,93.522,75,10
1,graduate,1,0,2,6,122.869,68,1
1,college,1,0,2,3,131.954,71,100
1,college,1,0,2,1,105.786,63,50
1,highschool,1,0,2,1,96.597,71,200
1,college,1,0,2,1,77.101,61,250
0,graduate,1,0,2,3,87.396,64,500
0,college,1,0,2,1,106.568,73,25
0,college,1,0,2,5,51.115,47,500
0,college,1,0,2,1,52.474,77,250
0,college,7,1,2,1,22.424,33,10
0,college,1,0,2,5,36.257,78,50
1,college,1,0,2,1,64.893,56,200
1,graduate,1,0,2,1,87.788,70,50
0,college,1,0,2,3,84.589,59,100
1,graduate,1,0,2,5,81.279,48,250
0,graduate,1,0,2,1,65.276,28,40
1,college,6,1,2,5,22.803,25,100
0,graduate,1,0,2,5,21.928,49,5
1,graduate,1,0,2,1,233.068,50,2000
1,college,2,1,2,5,11.021,69,25
0,college,1,0,2,1,40.614,48,50
1,college,1,0,2,1,49.463,66,10
0,college,1,0,2,6,151.608,34,125
0,college,1,0,2,1,188.366,75,500
1,graduate,4,1,2,1,85.136,30,1500
1,graduate,1,0,2,1,404.128,66,3000
0,college,1,0,2,1,52.117,64,500
1,college,1,0,2,5,33.241,62,50
1,college,1,0,2,1,34.814,71,25
1,college,1,0,2,3,94.646,34,50
1,highschool,1,0,2,4,35.738,65,50
0,highschool,1,0,2,1,66.715,75,500
0,college,1,0,2,5,65.952,56,200
0,college,1,0,2,1,39.409,37,5
0,graduate,1,0,2,1,236.807,43,400
0,college,1,0,2,1,44.532,66,150
1,college,1,0,2,1,75.2,64,100
1,college,1,0,2,4,19.183,64,100
0,graduate,1,0,2,5,74.988,55,160
0,college,1,0,2,1,137.181,72,200
1,college,1,0,2,1,99.086,71,50
1,college,1,0,2,1,37.994,82,100
0,college,1,0,2,3,123.73,35,100
0,college,1,0,2,1,31.727,82,20
1,college,1,0,2,6,24.88,48,10
0,graduate,4,1,2,1,54.903,63,3000
1,college,1,0,2,1,73.606,65,50
1,graduate,1,0,2,1,231.103,70,100
0,college,7,1,2,1,98.406,66,750
0,college,1,0,2,5,86.873,55,50
1,college,1,0,2,1,104.464,44,200
1,college,2,1,2,5,37.121,60,200
0,college,1,0,2,4,35.008,78,500
0,highschool,1,0,2,1,136.881,62,50
0,college,1,0,2,1,52.063,80,100
0,highschool,1,0,2,1,27.545,85,25
1,highschool,1,0,2,1,162.497,59,100
0,college,1,0,2,1,42.589,63,100
0,graduate,1,0,2,5,230.272,24,10
1,college,1,0,2,1,231.511,56,1200
0,highschool,1,0,2,1,88.728,76,100
1,college,6,1,1,1,61.129,47,50
1,graduate,2,1,2,3,92.085,65,200
0,college,1,0,2,1,108.643,63,30
1,graduate,1,0,2,1,129.409,40,100
1,college,1,0,2,3,35.558,59,100
1,college,1,0,2,1,61.327,73,350
0,college,1,0,2,1,135.548,56,100
1,highschool,1,0,2,1,43.84,69,1000
1,college,1,0,2,3,116.578,76,500
1,college,1,0,2,4,75.016,69,145
1,college,1,0,2,3,24.879,59,50
0,college,1,0,2,1,88.693,62,25
1,college,1,0,2,6,188.957,57,500
1,graduate,1,0,2,3,40.96,70,300
0,graduate,1,0,2,1,141.008,42,500
1,college,3,1,2,6,39.694,60,20
0,college,1,0,2,5,104.549,54,200
0,college,1,0,2,1,52.746,57,650
0,college,1,0,2,5,15.351,43,100
1,college,1,0,2,1,23.165,63,35
0,college,1,0,2,5,17.239,46,100
0,highschool,1,0,2,3,4.039,62,250
0,graduate,6,1,2,5,134.835,54,150
1,graduate,1,0,2,5,35.032,51,5
0,college,1,0,2,4,43.115,37,100
0,college,1,0,2,5,10.411,59,50
1,graduate,1,0,2,3,34.386,64,25
0,graduate,1,0,2,3,73.928,58,250
0,graduate,1,0,2,3,95.199,48,100
0,college,1,0,2,3,211.758,56,500
1,graduate,1,0,2,6,278.256,31,40
0,graduate,1,0,2,1,203.623,61,500
1,graduate,1,0,2,1,93.642,39,200
1,college,1,0,2,4,55.927,78,25
1,graduate,1,0,2,1,77.044,69,300
1,graduate,1,0,2,5,46.534,41,200
1,graduate,6,1,2,1,77.472,38,10
0,highschool,1,0,2,1,46.122,80,90
1,college,1,0,2,1,181.595,53,100
1,college,1,0,2,3,98.911,70,300
1,graduate,1,0,2,4,118.446,66,50
0,college,1,0,2,1,39.437,67,100
0,college,1,0,2,1,151.091,54,25
1,college,1,0,2,3,41.602,71,285
1,graduate,1,0,2,5,50.71,25,20
1,college,1,0,2,3,48.836,67,100
1,college,1,0,2,1,65.917,78,100
0,college,1,0,2,1,76.984,64,150
0,college,1,0,2,6,122.232,54,100
0,college,1,0,2,5,48.402,72,1200
1,graduate,1,0,2,5,50.248,33,105
0,college,1,0,2,1,43.234,81,75
1,college,1,0,2,5,25.578,63,50
0,college,1,0,2,5,48.597,38,100
1,college,1,0,2,3,196.374,76,100
1,college,1,0,2,4,14.05,67,10
1,college,1,0,2,1,42.415,67,150
1,college,1,0,2,1,30.706,59,50
1,college,1,0,2,1,117.779,49,200
1,graduate,1,0,2,3,52.762,46,50
0,college,1,0,2,5,23.877,66,500
0,college,1,0,2,2,52.491,83,50
0,college,1,0,2,3,59.932,67,100
1,college,1,0,2,1,51.541,62,100
1,college,1,0,2,1,58.427,53,1
1,college,1,0,2,1,62.852,54,3
0,highschool,1,0,2,3,20.029,62,25
0,college,1,0,2,3,44.988,57,100
1,college,1,0,2,4,61.2,58,200
1,college,1,0,2,1,129.913,59,50
1,college,1,0,2,1,41.396,61,3000
0,college,6,1,2,5,107.964,45,100
0,college,1,0,2,1,122.247,68,100
1,college,1,0,2,4,107.773,78,100
1,college,1,0,2,1,146.046,63,30
1,college,1,0,2,4,26.5,65,50
1,college,1,0,2,6,117.582,60,50
1,college,1,0,2,1,138.146,48,100
0,college,1,0,2,1,106.153,77,150
1,college,1,0,2,3,22.872,66,200
0,college,1,0,2,1,102.599,83,25
0,college,1,0,2,3,57.82,56,5
0,graduate,8,1,2,1,185.78,37,10
1,graduate,1,0,2,1,124.895,62,500
0,college,1,0,2,1,143.316,36,100
1,college,1,0,2,1,79.345,78,75
0,graduate,1,0,2,1,70.881,40,10
1,graduate,1,0,2,1,234.346,57,250
0,college,1,0,2,1,122.017,67,50
1,college,1,0,2,1,50.438,76,200
0,college,1,0,2,1,100.321,77,200
1,graduate,1,0,2,5,42.682,64,150
0,graduate,3,1,2,2,118.051,64,400
0,graduate,1,0,2,1,77.342,60,100
1,college,1,0,2,1,187.653,50,100
0,college,1,0,2,5,95.095,40,100
1,college,1,0,2,1,40.817,74,25
1,graduate,1,0,2,1,148.287,66,400
1,college,1,0,2,1,26.687,57,50
1,college,1,0,2,1,70.536,66,1000
0,college,1,0,2,1,50.577,68,280
0,college,1,0,2,1,248.571,43,40
1,college,1,0,2,1,116.133,70,100
1,graduate,1,0,2,1,444.636,74,500
1,highschool,1,0,2,3,23.484,83,260
1,college,1,0,2,3,6.278,62,50
0,college,1,0,2,1,138.181,34,100
1,graduate,1,0,2,1,187.478,57,300
1,college,1,0,2,1,69.464,63,100
1,college,3,1,2,4,71.019,48,500
1,college,1,0,2,3,107.316,66,100
1,college,1,0,2,1,182.561,68,250
1,college,1,0,2,1,94.826,46,100
0,graduate,3,1,2,5,70.731,45,2500
0,college,1,0,2,1,109.607,68,2700
1,college,1,0,2,1,110.699,74,10
1,college,1,0,2,3,72.157,59,100
1,college,1,0,2,4,39.687,78,125
1,college,1,0,2,1,87.512,66,100
1,college,1,0,2,1,81.024,59,50
1,graduate,1,0,2,5,87.636,55,50
1,highschool,1,0,2,4,63.289,79,300
0,college,4,1,2,1,206.075,49,120
0,college,1,0,2,1,132.117,65,100
0,college,1,0,2,1,44.618,76,500
0,graduate,1,0,2,1,101.45,29,10
0,college,1,0,2,1,93.992,55,100
1,college,1,0,2,5,29.732,69,200
1,college,1,0,2,1,52.353,63,25
0,college,1,0,2,1,36.554,70,200
1,graduate,1,0,2,1,283.493,77,2300
1,college,1,0,2,1,72.204,69,50
0,college,1,0,2,5,59.919,55,100
0,college,1,0,2,1,90.396,81,75
0,graduate,1,0,2,1,105.679,40,50
0,college,1,0,2,5,14.943,53,50
1,graduate,1,0,2,1,247.609,77,1000
1,college,1,0,2,1,75.997,70,500
0,college,1,0,2,1,201.656,55,1000
0,college,1,0,2,5,91.734,55,25
0,college,1,0,2,5,67.577,68,100
0,college,1,0,2,5,63.205,79,100
0,highschool,1,0,2,1,32.163,59,50
1,graduate,1,0,2,1,209.816,52,2400
0,college,1,0,2,5,24.132,62,500
1,graduate,2,1,2,3,111.674,60,300
1,college,1,0,2,1,315.546,54,25
0,graduate,1,0,2,5,29.371,55,200
0,college,1,0,2,1,58.875,57,2022
1,college,1,0,2,1,119.01,49,50
0,graduate,4,1,2,1,145.538,55,50
0,college,6,1,1,5,73.27,34,5
1,college,1,0,2,1,72.763,79,200
0,college,3,1,2,1,14.157,45,15
0,graduate,1,0,2,1,73.143,45,1000
1,college,1,0,2,4,39.786,56,50
1,college,1,0,2,1,71.888,63,200
0,graduate,1,0,1,1,231.161,63,1000
1,graduate,1,0,2,1,77.326,69,100
1,college,1,0,2,1,41.322,67,155
1,college,1,0,2,1,109.095,39,150
1,college,1,0,2,1,54.291,51,25
1,college,2,1,2,1,130.97,52,100
1,graduate,1,0,2,1,91.927,67,300
0,college,1,0,2,1,139.039,62,700
1,college,1,0,2,1,108.05,65,30
1,college,1,0,2,1,45.419,51,125
1,college,1,0,2,4,15.683,64,100
1,college,1,0,2,3,35.198,61,150
1,college,1,0,2,4,23.683,78,100
1,college,1,0,2,1,71.816,69,300
1,college,1,0,2,5,37.648,33,20
0,graduate,1,0,2,1,182.383,47,1000
0,college,1,0,2,1,270.656,64,500
1,college,1,0,2,5,44.458,68,25
1,college,1,0,2,4,63.406,64,100
1,college,1,0,2,5,30.278,54,25
0,highschool,1,0,2,1,64.698,71,100
0,college,1,0,2,1,157.182,58,25
1,college,3,1,2,1,56.505,43,20
1,graduate,1,0,2,5,10.494,66,25
1,highschool,1,0,2,1,64.047,62,100
0,graduate,1,0,2,5,17.274,33,300
1,college,1,0,2,5,9.594,23,10
0,college,7,1,2,1,73.025,51,100
1,college,1,0,2,1,330.929,71,500
1,graduate,1,0,2,1,186.44,76,300
1,graduate,1,0,2,1,166.699,67,200
0,college,1,0,2,1,51.737,65,500
1,college,1,0,2,1,132.87,62,100
1,highschool,1,0,2,1,31.801,59,10
0,college,1,0,2,6,11.268,27,20
1,graduate,2,1,2,6,189.317,39,50
1,college,1,0,2,3,60.479,66,50
0,college,1,0,2,1,45.061,63,50
0,graduate,1,0,2,1,322.515,49,300
0,graduate,1,0,2,1,69.332,63,180
1,college,1,0,2,1,42.006,72,100
0,college,1,0,2,1,106.441,57,100
1,college,1,0,2,1,91.469,67,100
0,college,3,1,2,1,61.964,64,100
1,college,1,0,2,5,21.116,42,30
1,graduate,1,0,2,1,185.334,57,2000
1,college,1,0,2,5,47.921,76,500
1,graduate,1,0,2,1,125.453,66,35
1,college,1,0,2,1,95.022,59,200
1,college,1,0,2,1,110.06,28,100
0,college,1,0,2,1,152.274,32,1500
0,college,1,0,2,5,40.154,34,100
1,college,1,0,2,1,136.536,52,20
1,graduate,2,1,2,3,79.784,75,50
0,college,1,0,2,6,142.136,72,100
0,graduate,1,0,2,5,37.093,41,20
1,college,1,0,2,1,75.185,65,25
1,graduate,1,0,2,5,59.342,32,50
1,college,1,0,2,1,205.606,63,200
1,college,1,0,2,3,22.893,55,50
1,college,1,0,2,6,39.079,75,200
1,college,1,0,2,4,79.153,85,200
0,college,1,0,2,5,36.89,33,10
1,college,2,1,2,5,183.609,58,75
0,college,1,0,2,1,89.725,61,200
0,highschool,1,0,2,1,52.695,57,10
0,college,1,0,2,1,66.089,69,200
1,college,1,0,2,3,32.065,79,200
0,college,1,0,2,1,48.101,48,6
1,college,1,0,2,1,45.9,62,3000
0,graduate,1,0,2,1,101.353,32,500
1,graduate,1,0,2,3,70.467,51,100
1,graduate,1,0,2,3,56.914,59,100
1,college,1,0,2,4,26.122,89,20
0,graduate,1,0,2,5,53.468,34,5
1,college,1,0,2,5,94.779,42,50
